Track Name,Artist Name(s),Album Name,Album Artist Name(s),Track Duration (ms),Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,simplified_genre
Headlights (feat. Ilsey),"Robin Schulz, Ilsey",Sugar,Robin Schulz,209208,0.597,0.685,-6.371,0.0367,0.0245,3.35e-4,0.182,0.369,122.002,house
Feel,Robbie Williams,Feel,Robbie Williams,264093,0.579,0.8,-4.788,0.0266,0.0255,2.02e-4,0.152,0.282,98,disco
Are You With Me - Radio Edit,The Potbelleez,Are You With Me,The Potbelleez,219833,0.57,0.881,-5.223,0.0516,0.00376,1.15e-6,0.546,0.356,128.078,australian
Living On The Ceiling,Blancmange,The Platinum Collection,Blancmange,239959,0.72,0.821,-5.257,0.108,0.0772,0.15,0.664,0.893,115.403,new
Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,"The Notorious B.I.G., Mase, Diddy",Life After Death (2014 Remastered Edition),The Notorious B.I.G.,257399,0.845,0.884,-4.506,0.0759,0.0128,2.1e-6,0.203,0.904,104.536,rap
I Like That,"Houston, Chingy, I-20, Nate Dogg",I Like That,Various Artists,390653,0.868,0.379,-5.839,0.144,0.011,1.29e-5,0.053,0.424,106.945,rap
Coming Back,Dean Ray,Dean Ray,Dean Ray,197320,0.666,0.893,-3.933,0.0471,0.0501,0,0.188,0.846,122.047,australian
Victims,Culture Club,Colour By Numbers,Culture Club,293426,0.426,0.278,-15.283,0.0359,0.618,0,0.0773,0.343,125.195,new
Burn,Usher,Confessions (Expanded Edition),Usher,231933,0.796,0.477,-7.161,0.108,0.314,0,0.12,0.685,119.928,rap
Crying Out For Me - Main,Mario,Go,Mario,288386,0.536,0.712,-6.939,0.0772,0.225,0,0.332,0.456,130.18,rap
Put Your Hand in the Hand,Ocean,Put Your Hand in the Hand,Ocean,176706,0.833,0.475,-14.951,0.0403,0.0489,1.04e-4,0.0759,0.978,136.384,acid
Right Thurr,Chingy,Jackpot,Chingy,250746,0.866,0.749,-3.977,0.253,0.15,0,0.0614,0.891,92.074,rap
My House,Kids Of 88,Sugarpills,Kids Of 88,238626,0.542,0.838,-3.085,0.0578,0.0025,0,0.256,0.924,125.036,acid
Way Love's Supposed To Be,Selwyn,Meant To Be,Selwyn,264946,0.859,0.495,-5.938,0.0538,0.0349,1.51e-5,0.0399,0.778,96.43,acid
If You Love Me,Brownstone,From The Bottom Up,Brownstone,304160,0.687,0.583,-10.224,0.0639,0.225,0,0.105,0.211,95.138,soul
Soldier,Samantha Jade,Soldier,Samantha Jade,202400,0.541,0.949,-3.071,0.154,0.113,0,0.12,0.431,140.096,australian
You Don't Know Me (feat. Duane Harden) - Radio Edit,"Armand Van Helden, Duane Harden",You Don't Know Me (feat. Duane Harden),Armand Van Helden,242333,0.772,0.682,-6.919,0.0701,0.0461,0.00285,0.0672,0.868,129.978,house
That Word (l.o.v.e.),Deni Hines,Delicious,Deni Hines,246080,0.677,0.584,-8.741,0.0477,0.0702,6.89e-6,0.279,0.868,178.141,australian
Wild Wild West - Album Version - No Intro,"Will Smith, Dru Hill, Kool Moe Dee",Greatest Hits,Will Smith,245533,0.846,0.659,-6.888,0.0809,0.0615,0,0.297,0.622,107.014,rap
Patches,Dickie Lee,Rare Oldies But Goodies,Various Artists,180133,0.406,0.254,-12.599,0.029,0.902,1.47e-6,0.192,0.526,102.754,acid
Let Me Love You,Mario,Turning Point,Mario,249120,0.686,0.588,-8.343,0.0554,0.178,0,0.0954,0.617,94.519,rap
You're The One That I Want,"John Travolta, Olivia Newton-John",Grease,Various Artists,169840,0.758,0.612,-11.403,0.0598,0.281,0.00288,0.0954,0.822,106.945,disco
Nothing From Nothing,Billy Preston,Ultimate Collection: Billy Preston,Billy Preston,157666,0.809,0.726,-8.209,0.0274,0.575,0.235,0.18,0.92,102.779,soul
Just Lose It,Eminem,Encore,Eminem,248680,0.94,0.633,-3.56,0.0467,0.0581,4.04e-5,0.281,0.962,121.003,rap
Its A Miracle - Remastered 2012,Culture Club,Colour By Numbers (Remastered / Expanded Edition),Culture Club,205360,0.752,0.733,-8.178,0.0385,0.0682,0,0.0891,0.703,118.789,new
1993 (No Chill),"Paces, Jess Kent",Vacation,Paces,184688,0.848,0.566,-6.288,0.0878,0.281,0.00816,0.051,0.723,100.051,australian
Virtual Insanity - Remastered,Jamiroquai,High Times: Singles 1992-2006 (Remastered),Jamiroquai,229360,0.662,0.949,-4.758,0.108,0.128,0,0.135,0.516,91.954,disco
The Best Disco In Town,The Ritchie Family,Arabian Nights,The Ritchie Family,401026,0.53,0.936,-7.193,0.223,0.137,0,0.315,0.658,120.955,disco
Think About You,Delta Goodrem,Think About You,Delta Goodrem,188959,0.849,0.564,-5.858,0.0656,0.0453,3.09e-4,0.216,0.789,109.043,australian
Good Vibrations,"Marky Mark And The Funky Bunch, Loleatta Holloway",RnB Fridays Vol. 3,Various Artists,269946,0.709,0.985,-3.743,0.0593,9.68e-4,0.347,0.0307,0.896,121.641,house
Kung Fu Fighting,"Bus Stop, Carl Douglas",The Soul of the Kung Fu Fighter,Carl Douglas,232840,0.737,0.855,-10.319,0.0646,0.00475,1.67e-5,0.163,0.583,116.023,acid
6 Words,Wretch 32,6 Words,Wretch 32,213999,0.496,0.726,-5.429,0.0655,0.381,2.95e-5,0.136,0.37,115.302,rap
Take on Me,a-ha,Hunting High and Low,a-ha,225280,0.573,0.902,-7.638,0.054,0.018,0.00125,0.0928,0.876,84.412,new
Let Me Think About It,"Ida Corr, Fedde Le Grand",Singled Out,Ida Corr,151983,0.762,0.754,-3.425,0.046,2.2e-4,0.0665,0.146,0.715,129.026,house
You're Makin' Me High,Toni Braxton,Secrets,Toni Braxton,267440,0.853,0.563,-8.663,0.0379,0.0118,2.12e-5,0.119,0.893,92.112,soul
"Sorry, Blame It On Me",Akon,Konvicted,Akon,295746,0.695,0.647,-7.394,0.283,0.247,4.05e-5,0.0755,0.57,176.031,disco
Without You,Harry Nilsson,Everybody's Talkin': The Very Best of Harry Nilsson,Harry Nilsson,202026,0.441,0.212,-13.657,0.0287,0.556,5.52e-6,0.0578,0.124,65.311,folk
Love Love Love,Avalanche City,Our New Life Above The Ground,Avalanche City,192826,0.519,0.494,-5.399,0.0263,0.188,0,0.159,0.243,99.909,folk
Call Me,Go West,Aces and Kings: The Best Of,Go West,252973,0.559,0.865,-8.871,0.0365,0.398,7.09e-6,0.0388,0.925,162.736,new
About Damn Time,Lizzo,About Damn Time,Lizzo,191822,0.835,0.747,-6.328,0.0622,0.101,0,0.355,0.713,108.975,rap
(Sittin' On) the Dock of the Bay,Otis Redding,The Dock of the Bay (Mono),Otis Redding,163755,0.769,0.367,-11.226,0.0312,0.684,1.62e-5,0.081,0.535,103.621,soul
Baby Baby,Corona,The Rhythm of the Night,Corona,228013,0.639,0.869,-8.479,0.0311,0.00336,0.002,0.0576,0.562,133.033,house
Bony Moronie,Hush,The Best of,Hush,191293,0.258,0.899,-5.91,0.0615,0.0109,0,0.104,0.946,168.598,acid
Shout Shout (Knock Yourself Out),Ernie Maresca,Shout! Shout! (Knock Yourself Out),Ernie Maresca,130093,0.654,0.721,-8.476,0.139,0.273,0,0.344,0.967,94.851,acid
If You Could Read My Mind,"Ultra Naté, Amber, Jocelyn Enriquez",If You Could Read My Mind,"Ultra Naté, Amber, Jocelyn Enriquez",206773,0.609,0.88,-7.407,0.0742,0.0405,0,0.284,0.389,126.981,house
UFO (Radio Edit),Sneaky Sound System,UFO,Sneaky Sound System,226440,0.593,0.895,-3.909,0.029,0.0166,0.00253,0.298,0.815,131.961,australian
Inside Out,Aleem,Open Letters EP,Aleem,209007,0.691,0.789,-6.968,0.0413,0.153,0,0.112,0.676,118.025,acid
This Boys In Love,The Presets,Apocalypso,The Presets,250546,0.482,0.976,-2.76,0.0412,0.00134,0.00275,0.344,0.886,122.96,disco
Own This Club,Marvin Priest,Beats & Blips,Marvin Priest,201680,0.754,0.812,-3.772,0.101,0.189,0,0.135,0.857,124.981,australian
Cinderella Rockefella,Anne & Johnny Hawker,Anne & Johnny Hawker,Anne & Johnny Hawker,151800,0.524,0.46,-8.695,0.0317,0.279,0,0.0677,0.746,131.842,acid
Forever,Chris Brown,Forever,Chris Brown,278573,0.672,0.819,-4.457,0.0463,0.0362,1.96e-4,0.182,0.445,120.009,rap
Wild World,Yusuf / Cat Stevens,Tea For The Tillerman (Remastered 2020),Yusuf / Cat Stevens,200560,0.48,0.542,-8.51,0.0348,0.345,6.09e-4,0.113,0.567,152.853,folk
What You Got - What U Got,Abs Breen,Abstract Theory,ABS,229826,0.685,0.841,-4.863,0.114,0.0254,1.51e-6,0.31,0.813,82.008,acid
Enemy (with JID) - from the series Arcane League of Legends,"Imagine Dragons, JID, Arcane, League of Legends",Enemy (with JID) [from the series Arcane League of Legends],"Imagine Dragons, JID, Arcane",173381,0.728,0.783,-4.424,0.266,0.237,0,0.434,0.555,77.011,rap
Funny Way Of Laughin’,Burl Ives,The Best Of Burl Ives,Burl Ives,163173,0.555,0.437,-7.913,0.0375,0.728,0,0.0959,0.614,146.517,folk
Right Here Right Now,Jesus Jones,Doubt,Jesus Jones,189293,0.657,0.608,-13.565,0.0287,0.0088,3.45e-6,0.103,0.723,106.862,disco
Magic Fountain,Art vs Science,The Experiment,Art vs Science,282346,0.392,0.837,-4.742,0.0733,0.00144,0.126,0.108,0.11,125.258,australian
Bad,Michael Jackson,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",Michael Jackson,247133,0.802,0.869,-5.03,0.0456,0.00712,0.241,0.0585,0.339,114.14,soul
Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",Hollywood's Bleeding,Post Malone,157560,0.755,0.522,-4.368,0.0575,0.533,0,0.0685,0.925,89.96,rap
"It's All Over Now, Baby Blue",Graham Bonnet,Graham Bonnet,Graham Bonnet,251093,0.714,0.769,-9.575,0.0532,0.799,8.22e-4,0.126,0.599,123.043,acid
Sugar,"Peking Duk, Jack River",Sugar,"Peking Duk, Jack River",191574,0.529,0.722,-5.931,0.0418,0.00415,0.00155,0.207,0.47,97.006,australian
Crying In The Chapel,Peter Blakeley,Harry's Cafe De Wheels,Peter Blakeley,222333,0.757,0.666,-13.615,0.0295,0.143,2.8e-6,0.0592,0.951,119.986,acid
You Keep Me Hangin On,Kim Wilde,Another Step,Kim Wilde,255220,0.686,0.682,-12.154,0.033,0.0806,1.55e-4,0.14,0.708,123.44,new
The Horses,Daryl Braithwaite,Rise,Daryl Braithwaite,256105,0.707,0.275,-14.816,0.0328,0.13,0,0.066,0.195,93.988,australian
The Lord's Prayer 1983,Sister Janet Mead,A Time to Sing,Sister Janet Mead,186000,0.64,0.395,-11.628,0.032,0.65,0.0408,0.248,0.633,124.164,acid
Baby It's You,Promises,Promises,Promises,229417,0.42,0.863,-6.951,0.074,9.56e-4,0.00336,0.109,0.261,132.154,acid
Dum Da Dum,Melodie MC,Northland Wonderland,Melodie MC,256413,0.967,0.976,-8.195,0.0947,0.0732,4.38e-5,0.262,0.944,129.948,disco
Woman You're Breaking Me,The Groop,Woman You're Breaking Me,The Groop,135200,0.496,0.559,-14.201,0.0886,0.00921,0.232,0.13,0.675,135.591,acid
Good Lord,Birds Of Tokyo,Good Lord,Birds Of Tokyo,203266,0.578,0.696,-4.916,0.0392,0.00615,0,0.346,0.226,78.012,australian
Twilight Zone,2 Unlimited,Unlimited Hits & Remixes,2 Unlimited,248196,0.7,0.99,-7.559,0.0499,0.0873,0.00211,0.151,0.77,127.884,rap
Cotton Fields,The Highwaymen,The Folk Hits Collection,The Highwaymen,134439,0.732,0.292,-12.402,0.0399,0.845,0,0.0885,0.6,135.188,acid
Upgrade,Kelly Rose,Upgrade,Kelly Rose,170773,0.782,0.587,-9.459,0.0437,0.123,5.39e-4,0.152,0.648,98.029,acid
Love Letters,Ketty Lester,You Can Have Him: Ketty Lester Sings Love Letters and Other Greats,Ketty Lester,156734,0.567,0.218,-18.003,0.0328,0.766,0.605,0.179,0.271,64.412,acid
Working My Way Back to You,The Spinners,The Very Best of the Spinners,The Spinners,242666,0.818,0.768,-6.975,0.0482,0.289,4.73e-6,0.107,0.922,121.562,soul
Walking On A Dream,Empire of the Sun,Walking On A Dream (10th Anniversary Edition),Empire of the Sun,198440,0.871,0.701,-5.594,0.0458,0.257,7.52e-6,0.0589,0.716,126.975,disco
Deja Vu (feat. Jay-Z),"Beyoncé, JAY-Z",B'Day Deluxe Edition,Beyoncé,240280,0.644,0.746,-4.941,0.341,0.0071,1.22e-5,0.0743,0.355,105.253,rap
Confessions Part II,Usher,Confessions (Expanded Edition),Usher,211200,0.845,0.467,-7.674,0.138,0.0586,0,0.0694,0.702,138.007,rap
When You're Not Near,Rob E.G.,The Greatest Hits,Rob E.G.,196826,0.197,0.749,-3.487,0.0389,0.709,3.63e-4,0.126,0.349,82.679,acid
One More Time - Radio Edit [Short Radio Edit],Daft Punk,"Musique, Vol. 1",Daft Punk,235466,0.648,0.671,-8.49,0.104,0.0348,0,0.376,0.533,122.891,house
Katchi - Ofenbach vs. Nick Waterhouse,"Ofenbach, Nick Waterhouse",Katchi (Ofenbach vs. Nick Waterhouse),"Ofenbach, Nick Waterhouse",151011,0.837,0.793,-5.048,0.0567,0.0261,9.04e-5,0.0743,0.87,124.988,disco
Let Me Entertain You,Robbie Williams,Life Thru A Lens,Robbie Williams,262000,0.478,0.965,-5.022,0.0642,1.69e-4,0.00251,0.0854,0.347,125.152,disco
One's On The Way - Single Version,Loretta Lynn,Gold,Loretta Lynn,157573,0.667,0.281,-12.672,0.0557,0.871,1.11e-4,0.0806,0.846,136.797,folk
Bon appétit,"Katy Perry, Migos",Witness,Katy Perry,227821,0.797,0.792,-5.758,0.0607,0.111,7.88e-5,0.24,0.54,106.038,rap
Ten Feet Tall,"AFROJACK, Wrabel",Forget The World (Deluxe),AFROJACK,229149,0.523,0.861,-3.447,0.0644,0.0336,0,0.144,0.346,127.049,house
Slave To The Music,Twenty 4 Seven,De Top 10 Van,Twenty 4 Seven,244066,0.661,0.87,-10.826,0.0365,3.95e-4,0.00315,0.332,0.973,131.013,rap
Blended Family (What You Do For Love) (feat. A$AP Rocky),"Alicia Keys, A$AP Rocky",HERE,Alicia Keys,211546,0.721,0.518,-7.619,0.0719,0.0658,1.13e-4,0.069,0.231,96.988,rap
Shut Up & Kiss Me,Reece Mastin,Beautiful Nightmare,Reece Mastin,204733,0.547,0.92,-2.147,0.0406,4.32e-4,0,0.0616,0.813,144.95,australian
Animal Rights - Radio Edit,"deadmau5, Wolfgang Gartner",Animal Rights,"deadmau5, Wolfgang Gartner",157245,0.831,0.845,-3.475,0.0805,0.00112,0.00455,0.671,0.608,128.057,house
Black or White - Single Version,Michael Jackson,The Essential Michael Jackson,Michael Jackson,202853,0.741,0.894,-3.826,0.0496,0.0814,0.0527,0.089,0.96,114.879,soul
Unbreakable,Janet Jackson,Unbreakable,Janet Jackson,218342,0.599,0.524,-8.036,0.13,0.157,0,0.238,0.43,83.013,disco
Patches,Clarence Carter,Patches,Clarence Carter,193826,0.639,0.544,-12.843,0.141,0.617,0,0.479,0.793,80.844,soul
Now That We Found Love,"Heavy D & The Boyz, Aaron Hall",Peaceful Journey,Heavy D & The Boyz,258200,0.747,0.696,-14.737,0.0631,0.0409,0,0.181,0.674,119.954,rap
Drive,Shannon Noll,That's What I'm Talking About,Shannon Noll,238986,0.601,0.887,-4.083,0.0598,0.00346,0.00245,0.0792,0.829,126.011,australian
Havana (feat. Young Thug),"Camila Cabello, Young Thug",Camila,Camila Cabello,217306,0.765,0.523,-4.333,0.03,0.184,3.56e-5,0.132,0.394,104.988,rap
I Love The Nightlife (Disco 'Round),Alicia Bridges,100 70s,Various Artists,333584,0.751,0.672,-10.587,0.0383,0.0561,0.658,0.22,0.972,124.509,disco
Are You Sure,Willie Nelson,"Willie Nelson: The Demos Project, Vol. One",Willie Nelson,127454,0.586,0.0205,-15.556,0.0559,0.961,1.91e-6,0.11,0.253,94.463,folk
Two Strong Hearts,John Farnham,Age Of Reason,John Farnham,213333,0.646,0.839,-8.178,0.0332,0.0833,0,0.315,0.834,109.854,australian
Fast Car - Acoustic,"Jonas Blue, Dakota",Fast Car (Acoustic),Jonas Blue,217864,0.475,0.237,-9.923,0.0342,0.865,0,0.0881,0.595,103.045,disco
All Torn Down,The Living End,The Living End,The Living End,248733,0.545,0.918,-4.849,0.033,3.91e-4,3.86e-6,0.126,0.68,133.497,australian
I Need to Be In Love,Dami Im,Classic Carpenters,Dami Im,235986,0.416,0.152,-9.037,0.0312,0.961,1.22e-4,0.121,0.0652,129.216,australian
Only You,Yazoo,Upstairs at Eric's,Yazoo,194173,0.752,0.307,-17.063,0.0398,0.332,1.35e-4,0.0829,0.854,106.158,new
The Only Way Is Up,Yazz,Wanted,Yazz,268373,0.634,0.893,-7.432,0.0403,0.0619,0.00142,0.161,0.667,124.621,new
Love of the Common People,Paul Young,From Time To Time - The Singles Collection,Paul Young,220733,0.744,0.609,-11.202,0.0758,0.0883,0,0.0599,0.893,90.723,new
All Cried Out,Allure,90s R&B,Various Artists,268626,0.594,0.541,-6.689,0.025,0.117,0,0.0942,0.18,139.827,soul
I’m Still Hot - Original,Luciana,I'm Still Hot,Luciana,186182,0.894,0.747,-5.815,0.178,0.0297,0.0117,0.149,0.818,130.064,disco
Loose Ends (feat. G Flip),"Illy, G Flip",Loose Ends (feat. G Flip),Illy,236855,0.704,0.666,-6.652,0.0735,0.0511,0.00238,0.258,0.552,90.015,australian
Don't Hold Back,The Potbelleez,The Potbelleez,The Potbelleez,215041,0.646,0.811,-4.694,0.0526,0.00175,3.78e-5,0.103,0.311,127.951,australian
The Fighter,"Keith Urban, Carrie Underwood",Ripcord,Keith Urban,184040,0.683,0.852,-5.149,0.0537,0.026,0,0.197,0.749,131.923,folk
Lady - Hear Me Tonight,Modjo,Modjo (Remastered),Modjo,307153,0.72,0.808,-5.627,0.0379,0.00793,0.0293,0.0634,0.869,126.041,house
Solitaire,Laura Branigan,The Best of Branigan,Laura Branigan,245933,0.695,0.826,-5.298,0.03,0.363,0.00391,0.113,0.797,138.677,new
Cuz I Love You,Lizzo,Cuz I Love You (Super Deluxe),Lizzo,180954,0.565,0.659,-4.057,0.0489,0.0159,0,0.235,0.519,162.178,rap
SummerThing!,"AFROJACK, Mike Taylor",SummerThing!,AFROJACK,235344,0.707,0.782,-5.463,0.0613,0.0541,0,0.297,0.79,130.036,house
Emancipate Myself,Thirsty Merc,Thirsty Merc (with Bonus Tracks),Thirsty Merc,251613,0.735,0.799,-3.719,0.0563,0.0114,2.17e-6,0.123,0.469,111.233,australian
Here Comes the Rain Again - Remastered Version,"Eurythmics, Annie Lennox, Dave Stewart",Touch (Reissue - Deluxe Edition),"Eurythmics, Annie Lennox, Dave Stewart",294586,0.648,0.755,-7.901,0.03,0.0139,2.53e-4,0.225,0.607,126.341,new
Heartbreak Anniversary,Giveon,TAKE TIME,Giveon,198370,0.449,0.465,-8.964,0.0791,0.524,1.02e-6,0.303,0.543,89.087,acid
These New Knights,Ou Est Le Swimming Pool,These New Knights,Ou Est Le Swimming Pool,205120,0.711,0.754,-3.523,0.216,0.00304,4.48e-5,0.485,0.876,119.992,disco
And We Danced,The Hooters,Nervous Night,The Hooters,228106,0.582,0.868,-11.566,0.0354,0.24,0,0.262,0.767,145.949,folk
Feel the Love (feat. John Newman),"Rudimental, John Newman",Feel the Love (feat. John Newman),Rudimental,245186,0.389,0.706,-6.849,0.0593,0.0026,1.82e-4,0.686,0.238,179.911,disco
Not Pretty Enough,Kasey Chambers,Barricades & Brickwalls,Kasey Chambers,199986,0.617,0.613,-5.431,0.0337,0.56,0,0.13,0.312,119.838,australian
The Cheater,Bob Kuban & The In-Men,The Cheater,Bob Kuban,162693,0.62,0.728,-10.069,0.0617,0.674,6.37e-5,0.126,0.755,135.278,acid
Firestarter,Samantha Jade,Firestarter,Samantha Jade,197106,0.713,0.934,-2.94,0.0341,0.0517,3.75e-5,0.0721,0.902,128.945,australian
Party Girl,StaySolidRocky,Party Girl,StaySolidRocky,147800,0.728,0.431,-9.966,0.0622,0.749,0,0.0996,0.629,130.022,rap
Touch,Shift K3Y,Touch,Shift K3Y,180840,0.758,0.907,-6.099,0.247,0.263,1.99e-6,0.062,0.6,133.042,house
Hello Me,Vanessa Amorosi,Back to Love,Vanessa Amorosi,207808,0.567,0.712,-4.823,0.0347,0.0931,0,0.156,0.457,108.031,australian
Berzerk,Eminem,The Marshall Mathers LP2 (Deluxe),Eminem,238746,0.715,0.874,-4.052,0.344,0.0232,0,0.246,0.678,95.213,rap
Drop The Pilot,Joan Armatrading,Willow:The Joan Armatrading Collection,Joan Armatrading,209320,0.656,0.652,-10.031,0.0342,0.0241,9.34e-6,0.0574,0.963,128.075,folk
I'm Gonna Be Alright (feat. Nas),"Jennifer Lopez, Nas, Cory Rooney, Poke and Tone",This Is Me...Then,Jennifer Lopez,172240,0.718,0.69,-4.382,0.265,0.106,0,0.271,0.774,93.401,rap
The Power Of Love,Frankie Goes To Hollywood,Bang! (Here Comes a Supernova),Frankie Goes To Hollywood,328864,0.464,0.23,-13.791,0.0325,0.349,2.84e-6,0.539,0.114,123.108,new
Uh La La La,Alexia,Disco 90's,Various Artists,225640,0.779,0.589,-11.562,0.0893,0.289,5.35e-4,0.331,0.815,92.308,disco
Do You Want Me,Salt-N-Pepa,Blacks' Magic,Salt-N-Pepa,232266,0.899,0.458,-14.085,0.0526,0.081,1.77e-5,0.0441,0.97,121.593,rap
Those Oldies But Goodies,Little Cesar & The Romans,Doo Wop Rock,Various Artists,195613,0.201,0.434,-10.706,0.038,0.946,0,0.308,0.4,198.108,acid
I'm Your Man,Wham!,The Final,Wham!,243093,0.756,0.837,-6.943,0.051,0.297,0,0.0567,0.588,132.146,new
Duke of Earl,Gene Chandler,Classic and Collectable: Gene Chandler - Duke of Earl,Gene Chandler,147800,0.565,0.334,-8.919,0.03,0.83,0,0.259,0.453,105.338,soul
To Her Door,Paul Kelly,Paul Kelly's Greatest Hits: Songs From The South: Volume 1 & 2,Paul Kelly,197066,0.533,0.792,-7.832,0.0331,0.035,1.43e-4,0.0551,0.494,164.15,australian
I Got You (I Feel Good),James Brown,Get On Up - The James Brown Story (Original Motion Picture Soundtrack),James Brown,167346,0.564,0.589,-6.692,0.138,0.412,3.35e-6,0.117,0.749,144.276,soul
Unforgettable (Duet with Nat King Cole),Natalie Cole,Unforgettable: With Love,Natalie Cole,210906,0.307,0.289,-13.369,0.0281,0.851,1.26e-4,0.0798,0.145,85.948,disco
Run Away,Real McCoy,Another Night,Real McCoy,243880,0.728,0.928,-8.279,0.0423,7.21e-4,0.0054,0.0761,0.652,130.932,house
Oceans,Slip-On Stereo,Oceans,Slip-On Stereo,203240,0.725,0.381,-5.171,0.0288,0.658,0,0.147,0.604,100.026,australian
Raise The Alarm,The Living End,White Noise Rarities Collector's Edition,The Living End,217480,0.37,0.975,-4.255,0.107,3.03e-5,8.13e-4,0.0475,0.407,160.186,australian
Let's Talk About Sex,Salt-N-Pepa,Blacks' Magic,Salt-N-Pepa,213266,0.863,0.543,-13.497,0.13,0.0507,0,0.241,0.799,106.929,rap
I've Never Been To Me,Charlene,I've Never Been To Me,Charlene,234773,0.473,0.332,-12.51,0.0426,0.843,0,0.0853,0.435,121.326,acid
What Would You Do? - Radio Edit,City High,RnB Fridays Vol. 3,Various Artists,176440,0.74,0.843,-5.422,0.241,0.147,0,0.364,0.838,95.934,acid
Fallin' in Love - Live,Rocky Burnette,Rock Solid,Rocky Burnette,268933,0.452,0.877,-3.583,0.0963,0.314,2.98e-4,0.927,0.685,146.236,acid
UFO,Sneaky Sound System,Sneaky Sound System,Sneaky Sound System,269200,0.616,0.921,-4.514,0.0301,0.057,0.0016,0.853,0.76,131.95,australian
"Fool, Fool, Fool",Ray Brown And The Whispers,Miles Of Hits,Ray Brown And The Whispers,162560,0.436,0.654,-12.113,0.0889,0.43,0.00427,0.335,0.749,121.269,acid
At Last - Single Version,Etta James,At Last!,Etta James,182400,0.168,0.326,-9.981,0.0324,0.721,6e-4,0.316,0.322,174.794,soul
It's A Sin To Tell A Lie,Gerry Monroe,Sally - Pride Of Our Alley: The Complete Chapter One Recordings,Gerry Monroe,140133,0.526,0.578,-5.626,0.0306,0.431,0,0.269,0.61,123.841,acid
The Greatest (feat. Kendrick Lamar),"Sia, Kendrick Lamar",This Is Acting (Deluxe Version),Sia,210226,0.668,0.725,-6.127,0.266,0.0102,4.79e-4,0.0561,0.729,191.944,rap
The Real Slim Shady,Eminem,Curtain Call (Deluxe),Eminem,284800,0.947,0.655,-4.243,0.0609,0.0331,0,0.0433,0.787,104.485,rap
Operaa House!,Malcolm McLaren,Round The Outside! Round The Outside!,"Malcolm McLaren, The World's Famous Supreme Team",353760,0.799,0.462,-11.702,0.0727,0.00118,8.63e-5,0.239,0.595,117.966,acid
Her Royal Majesty,James Darren,Her Royal Majesty,James Darren,134138,0.458,0.825,-11.072,0.0409,0.798,5.7e-5,0.339,0.629,91.614,acid
Love$ick (feat. A$AP Rocky),"Mura Masa, A$AP Rocky",Mura Masa,Mura Masa,192160,0.672,0.764,-5.109,0.142,0.141,0.00358,0.185,0.763,88.867,rap
Jump In The Pool,Friendly Fires,Friendly Fires,Friendly Fires,217040,0.419,0.924,-4.404,0.116,0.00883,0.0229,0.313,0.362,139.977,disco
Freefallin' (Radio Edit),Zoë Badwi,Freefallin',Zoë Badwi,196874,0.528,0.93,-4.139,0.0903,0.152,0,0.356,0.22,127.932,disco
